cve_id,pub_year,cwe_category,cvss_base,impact,exploitability,severity,in_kev
CVE-2019-93149,2019,InputValidation,4.5,6.6,7.8,Medium,False
CVE-2018-95096,2018,Auth,5.8,7.2,7.8,Medium,False
CVE-2023-18945,2023,Memory,4.5,7.1,6.9,Medium,False
CVE-2024-39418,2024,Crypto,4.5,6.3,7.5,Medium,False
CVE-2021-92607,2021,InputValidation,3.7,2.2,8.8,Low,False
CVE-2024-59874,2024,Crypto,3.9,5.1,6.0,Low,False
CVE-2020-27130,2020,Memory,5.2,7.4,7.2,Medium,False
CVE-2021-96257,2021,Other,3.7,3.3,4.2,Low,False
CVE-2019-78248,2019,Other,4.1,5.6,5.1,Medium,False
CVE-2023-92627,2023,Other,4.5,4.7,6.6,Medium,False
CVE-2021-91393,2021,Auth,8.1,9.1,9.3,High,False
CVE-2022-51394,2022,Memory,6.0,9.4,6.9,Medium,False
CVE-2023-59635,2023,Auth,4.8,5.8,6.2,Medium,False
CVE-2022-92089,2022,Memory,5.6,6.8,6.1,Medium,False
CVE-2023-27404,2023,Memory,3.8,6.9,5.9,Low,False
CVE-2024-82629,2024,InputValidation,3.2,5.3,7.1,Low,False
CVE-2020-23156,2020,InputValidation,4.7,6.3,4.1,Medium,False
CVE-2021-65618,2021,Auth,6.1,5.4,8.9,Medium,False
CVE-2023-59999,2023,Crypto,5.4,3.8,5.1,Medium,False
CVE-2022-23785,2022,InputValidation,6.3,6.9,8.2,Medium,False
CVE-2019-58359,2019,InputValidation,5.5,6.9,4.6,Medium,False
CVE-2021-24694,2021,Other,4.5,3.8,7.5,Medium,False
CVE-2022-46114,2022,InputValidation,6.5,7.3,8.2,Medium,False
CVE-2021-79549,2021,InputValidation,6.4,5.1,7.2,Medium,False
CVE-2019-67230,2019,Memory,3.6,7.4,5.2,Low,False
CVE-2024-42799,2024,Auth,6.5,7.7,7.5,Medium,False
CVE-2023-21156,2023,Crypto,5.9,5.4,4.5,Medium,False
CVE-2022-20304,2022,Memory,6.1,7.7,6.6,Medium,False
CVE-2023-50645,2023,Memory,7.3,6.2,8.6,High,True
CVE-2024-48938,2024,Crypto,4.9,5.2,8.0,Medium,False
CVE-2019-66982,2019,Crypto,4.8,5.2,6.6,Medium,False
CVE-2020-87614,2020,InputValidation,4.1,4.9,4.7,Medium,False
CVE-2022-12315,2022,Other,3.3,4.7,7.6,Low,False
CVE-2023-22420,2023,Memory,3.7,4.7,6.5,Low,False
CVE-2018-28312,2018,InputValidation,2.6,5.3,2.4,Low,False
CVE-2024-31395,2024,Other,5.7,4.6,7.8,Medium,False
CVE-2022-50301,2022,InputValidation,5.7,5.6,6.6,Medium,False
CVE-2021-56972,2021,Crypto,5.9,5.1,8.7,Medium,False
CVE-2020-73294,2020,InputValidation,5.2,5.9,4.7,Medium,False
CVE-2019-90853,2019,InputValidation,3.5,6.7,1.1,Low,False
CVE-2023-58225,2023,Other,6.5,6.3,7.3,Medium,False
CVE-2024-92504,2024,InputValidation,5.0,5.0,7.0,Medium,False
CVE-2021-32854,2021,Other,2.9,3.2,3.1,Low,False
CVE-2024-80780,2024,Memory,4.2,5.4,4.8,Medium,False
CVE-2024-40929,2024,Memory,7.1,6.3,10.0,High,False
CVE-2022-67103,2022,Memory,4.9,6.5,6.2,Medium,False
CVE-2023-73620,2023,Crypto,5.7,4.3,7.7,Medium,False
CVE-2021-99590,2021,InputValidation,3.0,4.1,5.1,Low,False
CVE-2022-94124,2022,Other,2.3,4.3,2.6,Low,False
CVE-2018-54590,2018,InputValidation,5.8,6.3,6.4,Medium,False
CVE-2023-82554,2023,Other,5.0,5.9,6.2,Medium,False
CVE-2018-20621,2018,Memory,4.7,6.2,6.0,Medium,False
CVE-2023-10973,2023,Other,5.1,4.4,6.2,Medium,False
CVE-2024-68786,2024,Auth,4.5,5.1,7.0,Medium,False
CVE-2020-47097,2020,Auth,5.2,6.5,6.5,Medium,False
CVE-2021-44245,2021,Auth,5.2,5.2,4.3,Medium,False
CVE-2022-75211,2022,Auth,7.4,7.4,7.8,High,False
CVE-2022-64841,2022,Crypto,3.8,2.8,2.6,Low,False
CVE-2020-35346,2020,Memory,3.9,6.5,3.1,Low,False
CVE-2022-81980,2022,Memory,7.4,7.5,8.3,High,False
CVE-2020-59153,2020,Other,4.5,5.3,7.5,Medium,False
CVE-2018-86942,2018,Crypto,6.1,9.5,7.3,Medium,False
CVE-2018-15972,2018,Auth,3.0,7.0,4.4,Low,False
CVE-2019-58063,2019,InputValidation,5.4,4.5,5.1,Medium,False
CVE-2023-75488,2023,Memory,4.8,6.9,6.4,Medium,False
CVE-2024-67055,2024,Memory,3.4,4.3,3.5,Low,False
CVE-2021-74366,2021,Crypto,3.8,5.4,5.2,Low,False
CVE-2022-20931,2022,InputValidation,5.6,4.8,7.6,Medium,False
CVE-2019-17702,2019,Memory,7.0,8.4,9.7,High,False
CVE-2022-94834,2022,InputValidation,3.5,5.2,5.8,Low,False
CVE-2019-31540,2019,Memory,6.5,6.8,8.2,Medium,False
CVE-2022-67450,2022,Crypto,2.2,4.5,3.0,Low,False
CVE-2024-75252,2024,InputValidation,6.2,8.6,8.4,Medium,False
CVE-2020-56904,2020,Auth,3.1,6.0,5.3,Low,False
CVE-2023-62320,2023,InputValidation,5.6,8.7,7.8,Medium,False
CVE-2018-41000,2018,InputValidation,5.8,7.2,6.5,Medium,False
CVE-2021-12599,2021,Memory,5.3,7.7,9.4,Medium,False
CVE-2019-97636,2019,Memory,4.2,7.6,5.4,Medium,False
CVE-2021-94719,2021,InputValidation,5.9,6.6,7.9,Medium,False
CVE-2019-66165,2019,InputValidation,3.3,3.1,5.6,Low,False
CVE-2021-68855,2021,Crypto,6.3,5.1,6.2,Medium,False
CVE-2021-10018,2021,InputValidation,7.2,7.3,6.6,High,False
CVE-2021-10858,2021,Crypto,3.7,5.4,5.1,Low,False
CVE-2023-35992,2023,Other,4.2,2.9,6.1,Medium,False
CVE-2024-42580,2024,Auth,6.0,6.4,6.7,Medium,False
CVE-2021-80916,2021,Memory,6.6,9.6,7.8,Medium,False
CVE-2020-45800,2020,InputValidation,5.0,7.9,7.2,Medium,False
CVE-2020-68770,2020,Memory,6.2,6.9,8.3,Medium,False
CVE-2024-64941,2024,Memory,6.8,8.4,8.8,Medium,False
CVE-2022-94451,2022,Other,3.5,4.5,4.5,Low,False
CVE-2022-47487,2022,Memory,5.4,4.4,8.0,Medium,False
CVE-2019-22943,2019,InputValidation,3.2,4.6,4.3,Low,False
CVE-2022-71457,2022,Crypto,5.6,7.8,8.1,Medium,False
CVE-2020-28836,2020,Auth,5.8,6.1,7.8,Medium,False
CVE-2024-21394,2024,Crypto,3.9,5.1,3.1,Low,False
CVE-2024-82158,2024,Memory,4.6,6.6,7.0,Medium,False
CVE-2019-35280,2019,InputValidation,7.0,8.9,6.4,High,False
CVE-2022-87318,2022,InputValidation,4.5,8.4,5.8,Medium,False
CVE-2020-11159,2020,Memory,7.5,10.0,9.9,High,False
CVE-2021-80162,2021,InputValidation,4.5,5.8,5.5,Medium,False
CVE-2024-33440,2024,Memory,4.9,7.4,5.5,Medium,False
CVE-2022-87166,2022,Memory,4.2,4.7,6.6,Medium,False
CVE-2021-62712,2021,InputValidation,8.2,8.2,8.4,High,False
CVE-2020-57656,2020,Memory,4.1,5.2,6.3,Medium,False
CVE-2023-16589,2023,Crypto,7.9,5.8,8.8,High,False
CVE-2023-58241,2023,Crypto,4.9,3.9,7.2,Medium,False
CVE-2022-33233,2022,Auth,3.8,5.6,2.7,Low,False
CVE-2020-45011,2020,Memory,5.2,5.7,5.7,Medium,False
CVE-2021-18177,2021,Memory,7.0,6.1,5.7,High,True
CVE-2024-44528,2024,Memory,4.8,6.2,7.6,Medium,False
CVE-2022-71351,2022,Crypto,2.1,4.7,1.7,Low,False
CVE-2021-66831,2021,Auth,6.5,7.8,10.0,Medium,False
CVE-2022-61827,2022,Memory,5.3,5.3,7.5,Medium,False
CVE-2023-33508,2023,Other,3.6,5.3,6.8,Low,False
CVE-2021-64933,2021,Memory,7.3,8.8,9.4,High,False
CVE-2019-90501,2019,InputValidation,7.4,5.2,10.0,High,False
CVE-2022-78772,2022,Auth,5.6,5.4,8.2,Medium,False
CVE-2023-25611,2023,Other,5.0,4.7,8.1,Medium,False
CVE-2023-32282,2023,Auth,5.9,8.3,7.4,Medium,False
CVE-2024-51003,2024,Auth,6.2,6.8,6.6,Medium,False
CVE-2021-91365,2021,InputValidation,3.9,5.2,5.7,Low,False
CVE-2018-84216,2018,Auth,6.8,7.2,5.5,Medium,False
CVE-2024-21340,2024,Memory,6.1,5.3,5.3,Medium,False
CVE-2021-96643,2021,Other,4.6,6.0,4.3,Medium,False
CVE-2023-84684,2023,InputValidation,5.5,6.6,6.7,Medium,False
CVE-2023-93035,2023,Auth,5.0,6.0,3.7,Medium,False
CVE-2022-28165,2022,InputValidation,5.6,4.7,6.8,Medium,False
CVE-2020-28260,2020,Crypto,3.7,4.2,6.3,Low,False
CVE-2023-64515,2023,InputValidation,5.3,6.8,7.1,Medium,False
CVE-2023-40480,2023,Auth,5.0,8.3,6.2,Medium,False
CVE-2022-62527,2022,Memory,6.7,6.0,10.0,Medium,False
CVE-2022-69789,2022,Memory,7.4,7.7,9.5,High,False
CVE-2019-61902,2019,Memory,2.4,3.9,4.0,Low,False
CVE-2019-42191,2019,Memory,5.1,6.1,7.1,Medium,False
CVE-2021-69488,2021,Other,3.3,5.0,5.4,Low,False
CVE-2021-85082,2021,Memory,3.7,5.6,4.8,Low,False
CVE-2024-46044,2024,Other,3.7,3.6,3.8,Low,False
CVE-2023-59600,2023,InputValidation,4.5,5.0,7.3,Medium,False
CVE-2023-97457,2023,Memory,5.3,7.4,5.8,Medium,False
CVE-2022-58776,2022,Auth,4.7,6.2,8.5,Medium,False
CVE-2019-22836,2019,Crypto,4.2,2.1,7.7,Medium,False
CVE-2024-84525,2024,InputValidation,4.6,2.8,8.5,Medium,False
CVE-2021-62648,2021,Crypto,3.5,4.6,4.9,Low,False
CVE-2019-23740,2019,Auth,6.0,7.2,7.8,Medium,False
CVE-2022-23102,2022,Memory,4.3,2.9,7.2,Medium,False
CVE-2024-90893,2024,Other,3.5,4.3,5.5,Low,False
CVE-2024-61334,2024,Other,2.7,4.2,5.0,Low,False
CVE-2018-40255,2018,Crypto,8.4,7.6,9.9,High,False
CVE-2024-35221,2024,Memory,5.1,6.4,7.2,Medium,False
CVE-2020-73265,2020,Crypto,5.6,6.1,7.9,Medium,False
CVE-2018-10719,2018,Memory,6.1,7.2,5.5,Medium,False
CVE-2024-93442,2024,Memory,6.3,3.8,4.1,Medium,False
CVE-2024-33140,2024,InputValidation,4.4,7.2,5.9,Medium,False
CVE-2022-65779,2022,InputValidation,5.7,6.3,6.5,Medium,False
CVE-2022-11069,2022,Other,3.9,5.8,4.7,Low,False
CVE-2023-64714,2023,Auth,6.7,10.0,7.5,Medium,False
CVE-2023-83285,2023,Auth,2.4,3.4,3.1,Low,False
CVE-2024-22935,2024,InputValidation,4.9,8.6,5.2,Medium,False
CVE-2022-54035,2022,InputValidation,5.4,5.6,7.8,Medium,False
CVE-2024-37937,2024,InputValidation,4.6,6.4,7.9,Medium,False
CVE-2024-28540,2024,Other,5.3,4.9,5.8,Medium,False
CVE-2019-83480,2019,Memory,4.8,6.4,4.9,Medium,False
CVE-2024-58702,2024,Other,4.1,4.1,4.5,Medium,False
CVE-2022-88283,2022,Crypto,4.6,6.0,6.0,Medium,False
CVE-2021-86041,2021,InputValidation,4.3,3.7,7.4,Medium,False
CVE-2022-87233,2022,Auth,6.8,7.6,8.7,Medium,False
CVE-2018-46907,2018,InputValidation,3.7,5.4,5.7,Low,False
CVE-2022-25221,2022,Other,3.0,3.3,4.1,Low,False
CVE-2024-64781,2024,Other,3.9,4.3,6.8,Low,False
CVE-2020-17087,2020,InputValidation,4.9,7.9,5.6,Medium,False
CVE-2021-96998,2021,InputValidation,2.9,5.2,5.6,Low,False
CVE-2024-32789,2024,Crypto,7.2,6.0,9.1,High,False
CVE-2021-66023,2021,Other,4.2,3.9,7.8,Medium,False
CVE-2021-43400,2021,Memory,7.3,8.1,7.4,High,False
CVE-2022-12199,2022,Crypto,5.5,6.5,4.5,Medium,False
CVE-2022-57316,2022,Crypto,5.4,8.3,7.5,Medium,False
CVE-2023-97273,2023,Auth,5.2,6.2,8.7,Medium,False
CVE-2023-62062,2023,Memory,8.0,8.0,6.4,High,False
CVE-2022-81609,2022,Auth,7.8,6.6,9.3,High,False
CVE-2023-26744,2023,Other,6.5,6.9,9.2,Medium,False
CVE-2022-86095,2022,Memory,6.5,5.9,9.7,Medium,False
CVE-2021-65517,2021,Memory,5.9,8.1,7.7,Medium,False
CVE-2023-58865,2023,Other,5.4,4.7,7.5,Medium,False
CVE-2023-83937,2023,Memory,6.0,6.9,9.4,Medium,False
CVE-2022-87195,2022,Other,3.5,5.1,7.3,Low,False
CVE-2018-23894,2018,InputValidation,4.0,6.4,5.9,Medium,False
CVE-2019-39160,2019,Memory,5.4,6.8,6.1,Medium,False
CVE-2020-63095,2020,Other,4.2,5.3,7.0,Medium,False
CVE-2020-39272,2020,InputValidation,5.5,8.4,4.9,Medium,False
CVE-2023-64021,2023,InputValidation,5.0,7.5,6.7,Medium,False
CVE-2018-43645,2018,InputValidation,5.9,7.3,8.9,Medium,False
CVE-2023-31179,2023,Crypto,4.0,4.8,2.5,Medium,False
CVE-2020-20691,2020,Memory,6.3,5.7,9.4,Medium,False
CVE-2021-91646,2021,InputValidation,6.6,7.4,9.0,Medium,False
CVE-2022-55311,2022,Other,5.8,6.3,5.9,Medium,False
CVE-2020-49038,2020,InputValidation,7.0,8.2,8.1,High,False
CVE-2024-34967,2024,Crypto,5.7,4.6,6.4,Medium,False
CVE-2019-38478,2019,InputValidation,5.5,5.7,8.8,Medium,True
CVE-2022-65775,2022,Auth,4.6,4.0,8.1,Medium,False
CVE-2024-80624,2024,Memory,3.5,6.4,4.3,Low,False
CVE-2022-50332,2022,Other,5.5,6.5,7.9,Medium,False
CVE-2020-17066,2020,InputValidation,5.6,5.3,6.2,Medium,False
CVE-2021-49313,2021,Memory,7.3,8.0,7.2,High,False
CVE-2023-77857,2023,Memory,5.9,6.7,5.5,Medium,False
CVE-2024-55900,2024,Memory,5.6,7.5,10.0,Medium,False
CVE-2024-51098,2024,InputValidation,6.0,4.3,8.2,Medium,False
CVE-2021-18294,2021,InputValidation,3.4,6.1,5.4,Low,False
CVE-2024-72580,2024,Auth,3.2,2.0,3.5,Low,False
CVE-2018-48101,2018,InputValidation,4.6,5.7,5.9,Medium,False
CVE-2018-35059,2018,Memory,5.4,4.6,7.2,Medium,False
CVE-2024-50626,2024,Crypto,4.9,7.3,7.4,Medium,False
CVE-2020-30703,2020,Auth,7.8,7.7,9.3,High,False
CVE-2018-71417,2018,Memory,5.4,7.7,8.5,Medium,False
CVE-2020-69228,2020,Memory,6.9,9.3,9.1,Medium,False
CVE-2021-13205,2021,Memory,4.5,5.6,7.2,Medium,False
CVE-2023-44929,2023,Auth,4.4,9.1,4.8,Medium,False
CVE-2023-93384,2023,Crypto,5.6,6.9,6.5,Medium,False
CVE-2020-43411,2020,InputValidation,7.2,5.6,8.5,High,False
CVE-2022-90522,2022,Auth,8.4,8.2,7.0,High,False
CVE-2024-21628,2024,Auth,5.1,4.8,7.4,Medium,False
CVE-2023-80089,2023,Crypto,5.1,4.3,5.8,Medium,False
CVE-2021-16518,2021,Other,3.9,4.1,4.5,Low,False
CVE-2024-48491,2024,Memory,5.7,6.2,6.5,Medium,False
CVE-2023-17946,2023,Memory,4.9,5.4,7.1,Medium,False
CVE-2018-10610,2018,InputValidation,5.9,7.8,5.9,Medium,False
CVE-2018-79838,2018,Memory,5.8,6.6,6.4,Medium,False
CVE-2019-44311,2019,InputValidation,4.4,6.5,5.1,Medium,False
CVE-2023-51876,2023,Other,5.0,4.1,8.3,Medium,False
CVE-2020-90192,2020,Memory,4.2,4.3,5.8,Medium,False
CVE-2022-60333,2022,Memory,7.5,7.4,9.6,High,False
CVE-2019-61298,2019,InputValidation,4.0,3.1,8.9,Medium,False
CVE-2024-94192,2024,Other,4.6,4.9,6.3,Medium,False
CVE-2021-51811,2021,InputValidation,5.2,3.9,4.5,Medium,False
CVE-2024-80072,2024,InputValidation,6.3,9.0,3.5,Medium,False
CVE-2024-52974,2024,Memory,6.5,8.4,4.5,Medium,False
CVE-2018-29856,2018,Memory,4.9,7.2,4.5,Medium,False
CVE-2022-54830,2022,Other,6.8,6.9,9.4,Medium,False
CVE-2018-91983,2018,Other,5.1,3.7,6.5,Medium,False
CVE-2024-55823,2024,Memory,7.6,7.8,7.8,High,False
CVE-2022-84397,2022,Other,2.0,5.3,2.6,Low,False
CVE-2018-95814,2018,Crypto,3.4,5.9,4.5,Low,False
CVE-2019-77078,2019,Other,7.3,6.9,8.5,High,False
CVE-2021-77951,2021,InputValidation,5.7,7.1,7.4,Medium,False
CVE-2024-22905,2024,InputValidation,4.8,6.4,6.5,Medium,False
CVE-2023-31601,2023,InputValidation,3.4,3.5,7.2,Low,False
CVE-2024-97099,2024,Crypto,4.9,4.1,9.3,Medium,False
CVE-2021-50955,2021,Memory,4.4,6.8,6.5,Medium,False
CVE-2018-82179,2018,Memory,7.5,7.1,7.1,High,False
CVE-2024-58435,2024,InputValidation,4.6,4.3,6.7,Medium,False
CVE-2018-34044,2018,Auth,8.0,10.0,10.0,High,False
CVE-2024-21246,2024,Memory,5.9,9.3,3.6,Medium,False
CVE-2021-12458,2021,Crypto,6.6,6.4,8.0,Medium,False
CVE-2018-68507,2018,Other,5.5,5.1,6.3,Medium,False
CVE-2023-16028,2023,Memory,6.8,6.7,7.9,Medium,False
CVE-2024-61901,2024,Crypto,3.4,4.1,5.1,Low,False
CVE-2024-16306,2024,InputValidation,5.0,6.1,6.6,Medium,False
CVE-2019-37678,2019,Other,6.0,5.4,7.9,Medium,False
CVE-2020-22363,2020,Memory,5.6,5.1,10.0,Medium,False
CVE-2022-24066,2022,Crypto,5.8,6.0,8.2,Medium,False
CVE-2023-73804,2023,Auth,5.2,6.3,5.2,Medium,False
CVE-2023-58544,2023,Other,3.8,2.1,5.2,Low,False
CVE-2020-10189,2020,Crypto,2.7,4.2,5.5,Low,False
CVE-2024-21752,2024,InputValidation,4.4,5.4,3.3,Medium,False
CVE-2023-17482,2023,Crypto,5.9,8.3,6.6,Medium,False
CVE-2024-26679,2024,Other,6.2,5.8,8.0,Medium,False
CVE-2022-10799,2022,Crypto,3.9,3.5,3.9,Low,False
CVE-2021-19934,2021,Memory,8.0,7.7,8.9,High,False
CVE-2024-67558,2024,Other,5.1,2.7,6.9,Medium,False
CVE-2022-69223,2022,Crypto,6.4,7.1,5.6,Medium,False
CVE-2024-94620,2024,Crypto,5.7,4.8,6.2,Medium,False
CVE-2024-51556,2024,Memory,6.9,6.9,9.7,Medium,False
CVE-2023-19909,2023,Crypto,6.4,7.5,8.3,Medium,False
CVE-2022-53558,2022,InputValidation,5.0,4.1,6.3,Medium,False
CVE-2018-89382,2018,Crypto,4.5,3.4,5.8,Medium,False
CVE-2018-97793,2018,Memory,5.1,6.1,6.9,Medium,False
CVE-2020-38013,2020,Crypto,5.7,7.1,6.0,Medium,False
CVE-2020-32875,2020,Other,2.3,2.7,2.3,Low,False
CVE-2020-21408,2020,Memory,4.3,2.8,9.7,Medium,False
CVE-2021-45607,2021,Other,5.6,4.3,6.6,Medium,False
CVE-2021-71684,2021,InputValidation,5.9,6.8,7.6,Medium,False
CVE-2021-46281,2021,Other,7.2,6.8,6.8,High,False
CVE-2019-37326,2019,Auth,3.4,5.8,5.3,Low,False
CVE-2018-23601,2018,Crypto,4.2,4.9,6.1,Medium,False
CVE-2023-11135,2023,Auth,5.3,8.2,4.3,Medium,False
CVE-2022-32741,2022,Other,5.8,2.2,10.0,Medium,False
CVE-2022-21913,2022,InputValidation,4.5,5.4,4.4,Medium,False
CVE-2023-20101,2023,InputValidation,5.0,6.3,4.9,Medium,False
CVE-2024-28631,2024,Crypto,4.1,6.2,5.9,Medium,False
CVE-2021-82084,2021,Auth,5.0,5.7,9.0,Medium,False
CVE-2023-46870,2023,Auth,5.8,6.6,6.8,Medium,False
CVE-2024-58985,2024,Auth,1.9,2.8,3.8,Low,False
CVE-2024-37215,2024,InputValidation,5.1,5.0,8.8,Medium,False
CVE-2021-72110,2021,Auth,6.7,7.2,8.3,Medium,False
CVE-2023-29215,2023,Memory,4.6,5.5,7.6,Medium,False
CVE-2019-24024,2019,InputValidation,7.0,6.1,8.0,High,False
CVE-2022-86949,2022,Memory,8.0,7.7,10.0,High,False
CVE-2024-91855,2024,InputValidation,4.9,5.5,10.0,Medium,False
CVE-2022-94982,2022,InputValidation,4.2,6.3,5.5,Medium,False
CVE-2024-55483,2024,InputValidation,3.8,4.6,9.3,Low,False
CVE-2021-88157,2021,Crypto,4.5,5.2,7.2,Medium,False
CVE-2024-20511,2024,InputValidation,6.6,6.9,7.8,Medium,False
CVE-2022-29923,2022,InputValidation,4.0,6.2,3.7,Medium,False
CVE-2018-20558,2018,Memory,5.6,6.1,6.4,Medium,True
CVE-2022-10526,2022,InputValidation,3.7,6.3,5.3,Low,False
CVE-2020-11753,2020,Memory,7.4,8.1,8.6,High,False
CVE-2018-36248,2018,Memory,4.5,3.9,8.2,Medium,False
CVE-2024-24656,2024,Crypto,4.5,7.2,3.2,Medium,False
CVE-2020-33266,2020,Crypto,4.7,5.0,6.5,Medium,False
CVE-2023-74555,2023,Crypto,5.0,6.1,8.7,Medium,False
CVE-2020-72995,2020,InputValidation,5.0,7.8,6.7,Medium,False
CVE-2020-85756,2020,InputValidation,5.5,3.9,7.6,Medium,False
CVE-2024-93574,2024,Other,4.8,3.9,6.9,Medium,False
CVE-2021-88277,2021,InputValidation,6.1,5.6,7.2,Medium,False
CVE-2022-80377,2022,InputValidation,4.8,4.8,6.0,Medium,False
CVE-2022-75402,2022,Memory,6.3,9.6,5.2,Medium,False
CVE-2022-64176,2022,InputValidation,2.6,4.7,4.4,Low,False
CVE-2024-51733,2024,InputValidation,5.1,5.2,7.8,Medium,False
CVE-2023-24418,2023,InputValidation,5.4,6.3,6.8,Medium,False
CVE-2021-47185,2021,Crypto,5.6,3.7,6.0,Medium,False
CVE-2024-51745,2024,InputValidation,5.2,5.4,5.8,Medium,False
CVE-2020-63787,2020,Crypto,6.3,6.0,6.1,Medium,False
CVE-2022-90123,2022,Auth,6.4,6.0,8.6,Medium,False
CVE-2024-62035,2024,Auth,4.6,6.4,6.2,Medium,False
CVE-2023-97804,2023,Auth,4.4,5.7,4.2,Medium,False
CVE-2023-75984,2023,Other,4.4,2.7,7.4,Medium,False
CVE-2023-62462,2023,Memory,5.1,7.5,6.6,Medium,False
CVE-2024-47353,2024,Memory,6.7,9.6,7.5,Medium,False
CVE-2024-83644,2024,Memory,6.6,7.0,9.8,Medium,False
CVE-2020-58302,2020,Crypto,6.4,5.8,6.6,Medium,True
CVE-2019-86979,2019,Other,3.8,6.0,7.2,Low,False
CVE-2022-32435,2022,Memory,5.0,5.1,4.4,Medium,False
CVE-2023-67728,2023,Other,5.1,7.6,6.6,Medium,False
CVE-2020-11238,2020,Memory,5.1,7.3,8.1,Medium,False
CVE-2018-90857,2018,Other,5.9,7.4,4.2,Medium,False
CVE-2021-91610,2021,InputValidation,5.4,4.9,6.8,Medium,False
CVE-2024-23049,2024,Memory,8.1,9.7,7.6,High,False
CVE-2023-67193,2023,InputValidation,6.5,7.2,7.0,Medium,False
CVE-2021-45584,2021,InputValidation,7.9,6.8,8.7,High,False
CVE-2020-76634,2020,InputValidation,6.1,6.4,7.4,Medium,False
CVE-2021-24679,2021,InputValidation,5.9,5.6,9.3,Medium,False
CVE-2019-44505,2019,Auth,6.0,8.3,5.4,Medium,False
CVE-2019-61341,2019,InputValidation,6.4,6.2,7.0,Medium,False
CVE-2024-60374,2024,InputValidation,3.3,3.0,6.3,Low,False
CVE-2024-56998,2024,Crypto,3.0,3.8,4.3,Low,False
CVE-2019-86970,2019,Auth,5.7,6.2,8.5,Medium,False
CVE-2018-65701,2018,InputValidation,4.9,6.5,10.0,Medium,False
CVE-2021-54859,2021,InputValidation,5.3,5.9,6.7,Medium,False
CVE-2022-43178,2022,Memory,5.4,8.8,8.2,Medium,True
CVE-2020-37575,2020,Memory,4.4,4.1,6.5,Medium,False
CVE-2021-29329,2021,Crypto,5.4,5.7,5.4,Medium,False
CVE-2020-67254,2020,Memory,2.9,4.3,3.1,Low,False
CVE-2023-94029,2023,InputValidation,6.7,7.1,5.7,Medium,False
CVE-2023-97366,2023,Auth,3.4,6.4,4.3,Low,False
CVE-2023-83662,2023,Memory,8.0,7.6,10.0,High,False
CVE-2021-50068,2021,Crypto,4.9,4.2,6.1,Medium,False
CVE-2024-68951,2024,InputValidation,4.6,7.9,6.5,Medium,False
CVE-2024-97629,2024,Other,8.2,6.6,8.4,High,False
CVE-2019-45171,2019,InputValidation,4.9,6.9,4.9,Medium,False
CVE-2020-18262,2020,Auth,4.2,6.3,5.4,Medium,False
CVE-2022-53270,2022,Crypto,4.3,6.4,6.9,Medium,False
CVE-2019-30785,2019,Memory,5.7,5.9,8.5,Medium,False
CVE-2021-49469,2021,Crypto,5.8,6.8,7.8,Medium,False
CVE-2022-78831,2022,Other,6.2,7.5,7.4,Medium,False
CVE-2022-91223,2022,Crypto,5.6,7.1,7.1,Medium,False
CVE-2021-55643,2021,Auth,5.7,5.4,7.3,Medium,False
CVE-2022-77657,2022,Other,4.8,5.5,7.0,Medium,False
CVE-2024-13582,2024,Memory,2.6,5.1,4.7,Low,False
CVE-2020-40280,2020,Memory,6.0,7.9,7.2,Medium,False
CVE-2023-52589,2023,Crypto,2.8,6.2,4.8,Low,False
CVE-2018-50000,2018,InputValidation,4.3,3.2,6.3,Medium,False
CVE-2018-11085,2018,Auth,3.6,4.8,5.6,Low,False
CVE-2022-91427,2022,Other,6.0,4.6,10.0,Medium,False
CVE-2019-25600,2019,InputValidation,6.1,5.5,6.5,Medium,False
CVE-2018-69801,2018,Memory,3.2,5.2,4.0,Low,False
CVE-2019-71739,2019,Auth,6.5,7.1,6.7,Medium,False
CVE-2022-84181,2022,InputValidation,5.4,6.4,7.7,Medium,False
CVE-2023-51596,2023,Auth,7.8,6.2,9.8,High,False
CVE-2020-80410,2020,InputValidation,4.0,4.9,5.4,Medium,False
CVE-2023-89303,2023,Crypto,4.1,7.1,4.1,Medium,False
CVE-2020-62188,2020,Memory,7.9,9.5,8.9,High,False
CVE-2022-36825,2022,Crypto,3.5,4.8,4.0,Low,False
CVE-2021-20913,2021,InputValidation,3.9,5.1,5.7,Low,False
CVE-2023-91751,2023,Crypto,4.8,6.2,6.3,Medium,False
CVE-2024-94269,2024,Memory,5.4,6.5,6.7,Medium,False
CVE-2024-24332,2024,Auth,6.9,6.3,8.0,Medium,False
CVE-2018-64895,2018,Other,3.3,6.1,5.5,Low,False
CVE-2024-14432,2024,Memory,4.2,4.1,5.8,Medium,False
CVE-2018-98095,2018,Memory,7.1,9.0,7.3,High,True
CVE-2024-36570,2024,Memory,6.0,7.1,7.2,Medium,False
CVE-2020-16103,2020,Crypto,5.8,4.9,6.7,Medium,False
CVE-2021-25900,2021,Crypto,5.2,5.4,7.4,Medium,False
CVE-2019-68415,2019,InputValidation,5.6,5.9,8.2,Medium,False
CVE-2019-77567,2019,Memory,5.2,4.4,7.1,Medium,False
CVE-2023-72713,2023,InputValidation,6.7,8.2,8.0,Medium,False
CVE-2024-93169,2024,Crypto,3.7,5.6,3.8,Low,False
CVE-2022-68639,2022,InputValidation,6.0,6.7,6.9,Medium,False
